ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
20,OAXACA,234,SAN LUCAS ZOQUIAPAM,4,7,500,519,56,118,118,36,72,957,36,7,1,1,0,34,15,22,2,33,19,12,11,0,9,1,197,2776,4410
20,OAXACA,235,SAN LUIS AMATLAN,4,7,289,237,39,34,176,28,21,609,36,2,4,0,1,3,2,0,1,30,14,3,4,0,20,0,103,1656,2735
20,OAXACA,236,SAN MARCIAL OZOLOTEPEC,2,2,93,39,19,8,28,18,11,279,6,0,3,0,0,0,0,1,0,3,1,0,2,3,2,1,31,548,958
20,OAXACA,237,SAN MARCOS ARTEAGA,3,3,27,135,151,2,93,8,2,263,11,3,6,0,0,0,3,0,0,17,6,0,2,1,10,1,33,774,1238
20,OAXACA,238,SAN MARTIN DE LOS CANSECOS,1,1,21,149,7,5,12,1,3,241,9,0,0,0,0,1,0,0,0,2,1,0,3,0,12,0,9,476,667
20,OAXACA,239,SAN MARTIN HUAMELULPAM,1,2,6,41,8,4,38,2,2,288,8,0,0,1,0,2,6,0,0,22,9,1,6,0,9,0,12,465,776
20,OAXACA,240,SAN MARTIN ITUNYOSO,1,4,19,132,40,2,51,10,5,676,48,1,0,0,1,2,1,1,0,29,13,0,7,0,4,0,62,1104,1808
20,OAXACA,241,SAN MARTIN LACHILA,1,2,54,100,12,3,35,5,5,286,11,4,4,0,0,1,6,0,0,7,8,1,1,0,19,0,28,590,879
20,OAXACA,242,SAN MARTIN PERAS,5,15,142,216,257,100,420,92,93,2122,117,2,3,1,3,0,8,2,1,71,26,5,13,1,23,0,384,4102,7886
20,OAXACA,243,SAN MARTIN TILCAJETE,1,2,43,65,40,4,52,7,4,414,19,3,1,0,0,0,0,0,0,16,10,1,2,0,27,0,35,743,1405
20,OAXACA,244,SAN MARTIN TOXPALAN,2,5,43,208,27,8,72,9,47,931,33,2,1,1,0,9,2,7,3,38,11,0,9,0,15,0,52,1528,2587
20,OAXACA,245,SAN MARTIN ZACATEPEC,2,3,7,403,8,1,12,0,3,500,7,0,0,0,0,1,5,0,0,8,0,0,2,1,5,0,22,985,1255
20,OAXACA,246,SAN MATEO CAJONOS,1,1,4,27,4,2,9,3,1,166,3,0,0,0,0,0,0,0,0,3,1,0,5,0,7,0,4,239,436
20,OAXACA,247,SAN MATEO DEL MAR,5,16,295,1235,330,70,456,47,72,2825,183,15,17,2,3,33,31,8,2,122,48,9,40,3,59,0,510,6415,9332
20,OAXACA,248,SAN MATEO ETLATONGO,1,2,22,62,8,4,127,2,2,218,9,2,0,1,0,0,1,0,0,10,6,0,1,0,6,0,14,495,877
20,OAXACA,249,SAN MATEO NEJAPAM,1,1,25,27,12,1,11,2,1,137,1,0,0,0,0,0,5,0,0,15,1,0,0,0,0,0,20,258,749
20,OAXACA,250,SAN MATEO PEÑASCO,2,3,29,58,142,16,69,19,13,374,8,2,2,1,3,3,1,0,1,12,14,1,3,0,5,0,72,848,1514
20,OAXACA,251,SAN MATEO PIÑAS,4,4,62,123,9,7,67,19,8,516,26,1,1,0,0,3,5,0,0,13,9,3,7,0,4,0,44,927,1533
20,OAXACA,252,SAN MATEO RIO HONDO,4,6,283,192,18,27,132,30,37,899,70,3,3,1,0,1,3,1,0,17,8,2,9,0,19,0,83,1838,2419
20,OAXACA,253,SAN MATEO SINDIHUI,1,3,31,33,35,9,113,19,12,247,31,9,0,1,0,6,2,1,0,34,4,3,4,2,8,1,48,653,1540
20,OAXACA,254,SAN MATEO TLAPILTEPEC,1,1,9,21,0,1,9,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,106,152
20,OAXACA,255,SAN MATEO YOLOXOCHITLAN,2,4,46,332,19,8,73,12,17,581,24,2,1,0,0,9,8,3,0,36,12,1,16,4,11,0,57,1272,2393
20,OAXACA,256,SAN MELCHOR BETAZA,1,2,8,80,11,5,11,8,2,251,4,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,22,409,801
20,OAXACA,257,SAN MIGUEL ACHIUTLA,1,1,0,75,23,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,270,537
20,OAXACA,258,SAN MIGUEL AHUEHUETITLAN,2,4,463,479,11,4,127,3,1,142,5,7,4,1,0,3,13,0,0,12,3,0,0,0,7,0,41,1326,1856
20,OAXACA,259,SAN MIGUEL ALOAPAM,2,3,116,188,54,12,95,18,15,384,13,1,2,0,1,0,5,0,0,10,5,1,4,0,9,0,42,975,1745
20,OAXACA,260,SAN MIGUEL AMATITLAN,9,13,1062,1010,44,126,943,3,6,430,26,14,13,3,0,5,19,0,0,29,24,2,1,0,19,0,125,3904,5135
20,OAXACA,261,SAN MIGUEL AMATLAN,3,3,19,125,9,4,33,1,9,186,7,0,1,0,0,0,1,0,1,7,5,2,0,0,5,1,21,437,745
20,OAXACA,262,SAN MIGUEL CHICAHUA,2,5,21,126,58,14,215,14,29,353,19,0,1,0,0,2,1,0,1,19,13,3,3,1,7,0,80,980,1588
20,OAXACA,263,SAN MIGUEL CHIMALAPA,6,11,98,1265,83,27,221,23,30,1145,39,1,1,0,0,19,35,3,0,30,6,0,9,1,20,1,74,3131,4884
20,OAXACA,264,SAN MIGUEL COATLAN,2,3,152,227,23,45,60,12,21,362,10,2,1,0,0,0,3,2,1,23,5,2,4,1,9,0,58,1023,2149
20,OAXACA,265,SAN MIGUEL DEL PUERTO,6,12,117,620,128,44,254,64,39,1742,85,3,1,1,2,17,37,5,0,70,32,6,24,6,28,0,146,3471,5969
20,OAXACA,266,SAN MIGUEL DEL RIO,1,1,4,15,2,0,7,3,1,80,2,0,0,0,0,1,1,0,0,2,1,1,3,0,2,0,4,129,210
20,OAXACA,267,SAN MIGUEL EJUTLA,1,1,32,90,1,2,23,1,2,253,10,2,0,1,0,0,4,0,0,11,2,0,4,0,15,0,17,470,749
20,OAXACA,268,SAN MIGUEL EL GRANDE,5,5,20,91,119,6,159,14,7,1338,33,1,19,0,2,1,1,1,0,29,36,0,6,0,10,0,100,1993,2744
20,OAXACA,269,SAN MIGUEL HUAUTLA,2,3,17,162,30,6,89,8,12,113,7,0,0,0,0,1,3,0,0,4,3,0,0,0,6,0,19,480,907
20,OAXACA,270,SAN MIGUEL MIXTEPEC,2,4,78,76,151,8,93,28,17,736,24,2,10,0,0,1,0,1,0,12,1,1,0,1,7,0,107,1354,2051
20,OAXACA,271,SAN MIGUEL PANIXTLAHUACA,2,7,52,353,35,22,100,22,16,1428,15,7,2,0,0,5,9,0,0,40,20,0,4,6,11,0,94,2241,4047
20,OAXACA,272,SAN MIGUEL PERAS,2,5,86,284,151,32,246,9,25,412,31,3,4,2,2,4,8,0,0,33,10,4,6,0,13,0,68,1433,2297
20,OAXACA,273,SAN MIGUEL PIEDRAS,1,2,15,121,28,6,120,5,9,221,16,0,0,0,0,2,3,1,0,6,1,0,1,7,9,0,12,583,902
20,OAXACA,274,SAN MIGUEL QUETZALTEPEC,3,9,113,534,50,26,229,65,33,735,25,3,2,1,0,2,20,0,0,21,23,1,6,1,8,0,150,2048,5016
20,OAXACA,275,SAN MIGUEL SANTA FLOR,1,1,16,54,9,7,23,8,21,98,8,0,0,0,0,19,0,5,2,7,5,0,2,0,4,0,35,323,565
20,OAXACA,276,SAN MIGUEL SOYALTEPEC,24,56,1078,9383,860,730,500,281,71,8024,217,11,14,3,5,54,125,13,0,122,30,6,34,7,117,6,398,22089,26770
20,OAXACA,277,SAN MIGUEL SUCHIXTEPEC,2,4,68,44,44,24,118,20,11,630,24,3,1,1,1,1,2,0,2,16,12,15,6,0,6,0,72,1121,2056
20,OAXACA,278,VILLA TALEA DE CASTRO,3,3,16,110,19,5,143,10,13,458,23,2,0,0,0,0,1,0,0,30,18,5,4,5,11,0,28,901,1658
20,OAXACA,279,SAN MIGUEL TECOMATLAN,1,1,19,44,12,4,12,1,1,29,3,0,0,0,0,1,1,0,0,4,1,0,0,0,12,0,9,153,243
20,OAXACA,280,SAN MIGUEL TENANGO,1,1,11,105,9,5,69,2,1,81,10,0,0,0,0,2,9,0,0,3,0,2,0,0,10,0,11,330,585
20,OAXACA,281,SAN MIGUEL TEQUIXTEPEC,3,3,34,55,15,8,45,2,2,172,16,0,0,0,0,1,3,0,0,9,4,2,3,0,7,0,12,390,717
20,OAXACA,282,SAN MIGUEL TILQUIAPAM,2,4,58,127,32,22,105,19,18,485,15,0,1,0,0,1,13,0,2,21,10,0,3,4,12,0,94,1042,2310
20,OAXACA,283,SAN MIGUEL TLACAMAMA,2,5,68,470,159,22,98,30,20,956,35,0,3,0,3,2,10,0,2,19,10,0,8,1,17,0,134,2067,2514
20,OAXACA,284,SAN MIGUEL TLACOTEPEC,4,5,75,102,49,8,72,17,12,668,24,3,2,2,1,1,1,2,0,27,19,0,9,0,22,0,68,1184,2406
20,OAXACA,285,SAN MIGUEL TULANCINGO,1,1,8,16,9,5,20,0,1,82,3,0,0,0,0,0,0,0,0,2,2,0,1,2,4,0,1,156,284
20,OAXACA,286,SAN MIGUEL YOTAO,1,1,5,44,0,2,13,8,12,188,6,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,9,293,436
20,OAXACA,287,SAN NICOLAS,1,2,124,109,6,11,40,5,8,179,12,3,1,2,0,1,2,0,0,6,4,0,1,0,5,0,35,554,872
20,OAXACA,288,SAN NICOLAS HIDALGO,1,2,4,128,117,1,15,6,6,237,2,0,0,0,0,1,2,1,0,5,3,0,2,0,2,0,26,558,784
20,OAXACA,289,SAN PABLO COATLAN,3,6,88,159,14,324,116,16,26,894,44,1,0,2,0,1,17,0,1,32,15,0,13,8,18,0,54,1843,2872
20,OAXACA,290,SAN PABLO CUATRO VENADOS,1,2,25,121,27,9,48,21,6,327,10,0,0,0,1,0,0,0,1,7,3,0,1,0,5,0,39,651,984
20,OAXACA,291,SAN PABLO ETLA,3,15,559,581,41,39,397,29,17,3952,107,25,5,8,1,12,19,1,0,157,60,12,23,3,388,2,99,6537,10328
20,OAXACA,292,SAN PABLO HUITZO,5,10,295,597,33,11,239,12,39,2255,115,9,3,0,0,12,5,8,1,109,30,2,14,0,95,7,72,3963,5225
20,OAXACA,293,SAN PABLO HUIXTEPEC,6,12,532,976,64,24,577,27,14,2741,59,3,2,2,1,8,16,2,0,75,43,9,9,18,114,0,162,5478,7256
20,OAXACA,294,SAN PABLO MACUILTIANGUIS,1,2,3,15,7,0,29,3,2,388,9,1,0,0,0,1,2,0,0,9,2,1,2,0,2,0,15,491,756
20,OAXACA,295,SAN PABLO TIJALTEPEC,2,3,13,52,119,9,75,17,16,468,11,0,0,0,1,0,1,0,0,7,11,0,2,0,1,0,93,896,1525
20,OAXACA,296,SAN PABLO VILLA DE MITLA,8,17,624,1384,48,839,679,66,31,3118,159,6,4,0,1,13,31,3,4,168,42,5,36,0,258,1,319,7839,9065
20,OAXACA,297,SAN PABLO YAGANIZA,1,2,2,59,14,1,21,4,7,319,5,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,7,448,790
20,OAXACA,298,SAN PEDRO AMUZGOS,3,7,22,1017,975,5,77,6,2,1167,27,0,1,1,1,2,5,2,0,12,4,0,1,0,11,0,67,3405,4660
20,OAXACA,299,SAN PEDRO APOSTOL,2,2,46,45,34,12,43,7,5,390,17,2,1,1,1,0,0,0,0,16,8,1,5,0,23,0,12,669,1269
20,OAXACA,300,SAN PEDRO ATOYAC,4,6,34,29,695,12,44,6,715,727,22,1,3,0,0,2,0,5,0,13,2,0,3,0,2,0,71,2386,2945
20,OAXACA,301,SAN PEDRO CAJONOS,1,2,13,52,10,2,31,7,1,311,8,1,0,0,0,0,0,0,0,5,5,2,3,1,1,0,11,464,811
20,OAXACA,302,SAN PEDRO COXCALTEPEC CANTAROS,2,2,12,41,14,6,63,6,4,148,9,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,14,327,591
20,OAXACA,303,SAN PEDRO COMITANCILLO,2,5,35,274,157,7,213,8,4,1846,37,0,0,0,0,6,7,1,0,17,10,1,4,0,37,19,65,2748,3505
20,OAXACA,304,SAN PEDRO EL ALTO,2,5,122,260,58,20,241,16,14,544,23,1,5,2,2,6,13,0,1,18,17,1,5,0,3,0,113,1485,2509
20,OAXACA,305,SAN PEDRO HUAMELULA,7,15,69,413,47,133,261,24,38,3741,98,0,2,0,1,23,25,1,1,80,24,8,31,0,25,1,158,5204,7183
20,OAXACA,306,SAN PEDRO HUILOTEPEC,1,4,51,389,57,5,152,9,5,836,51,5,1,0,1,6,9,0,0,22,4,2,6,0,16,0,46,1673,2357
20,OAXACA,307,SAN PEDRO IXCATLAN,9,14,183,1799,33,42,93,109,34,3771,50,2,1,1,0,25,22,1,0,26,10,1,10,3,46,0,122,6384,7556
20,OAXACA,308,SAN PEDRO IXTLAHUACA,2,10,162,305,77,49,279,29,16,2266,88,12,1,2,0,3,10,1,1,156,75,0,20,2,79,1,133,3767,6767
20,OAXACA,309,SAN PEDRO JALTEPETONGO,1,1,7,42,11,6,13,9,6,79,6,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,29,214,372
20,OAXACA,310,SAN PEDRO JICAYAN,7,14,72,1308,854,12,148,31,17,2728,58,1,8,0,7,5,8,0,1,52,17,3,21,1,16,0,214,5582,7455
20,OAXACA,311,SAN PEDRO JOCOTIPAC,1,1,11,114,8,1,22,5,3,145,1,0,0,0,0,0,3,0,0,4,2,0,2,0,1,0,21,343,641
20,OAXACA,312,SAN PEDRO JUCHATENGO,1,2,34,209,29,15,37,10,8,324,19,0,0,1,0,5,15,0,0,15,6,0,8,0,26,0,24,785,1189
20,OAXACA,313,SAN PEDRO MARTIR,1,2,83,91,56,8,56,7,9,333,11,4,5,2,0,3,0,2,0,13,11,1,1,0,12,0,32,740,1384
20,OAXACA,314,SAN PEDRO MARTIR QUIECHAPA,1,1,9,15,8,5,39,2,4,198,4,0,0,0,0,0,0,0,0,11,6,1,4,0,7,0,8,321,536
20,OAXACA,315,SAN PEDRO MARTIR YUCUXACO,2,2,19,40,11,4,47,1,6,322,4,2,0,2,0,1,0,0,0,17,6,0,2,0,12,0,16,512,1002
20,OAXACA,316,SAN PEDRO MIXTEPEC,13,56,833,4012,178,202,1174,141,86,14777,469,22,14,8,0,62,157,8,2,516,195,17,95,3,330,2,540,23843,34651
20,OAXACA,317,SAN PEDRO MIXTEPEC,1,2,10,20,8,1,29,4,6,270,14,0,0,0,1,0,0,0,0,5,4,0,4,0,6,0,17,399,753
20,OAXACA,318,SAN PEDRO MOLINOS,1,1,11,49,35,6,40,1,3,160,5,0,0,0,0,0,1,0,0,4,0,0,1,0,4,0,20,340,532
20,OAXACA,319,SAN PEDRO NOPALA,1,2,28,57,20,6,42,7,4,102,9,1,0,1,0,1,0,0,0,11,6,0,3,0,3,0,23,324,529
20,OAXACA,320,SAN PEDRO OCOPETATILLO,1,1,4,172,5,4,21,2,1,103,6,0,0,0,0,6,3,2,0,10,2,0,2,0,0,0,28,371,567
20,OAXACA,321,SAN PEDRO OCOTEPEC,1,3,42,82,10,11,24,4,4,246,3,0,0,0,0,2,0,0,0,12,2,0,1,1,3,0,20,467,1266
20,OAXACA,322,SAN PEDRO POCHUTLA,18,55,869,2809,1467,654,2354,183,133,11302,560,27,39,5,13,90,119,25,6,473,168,30,117,4,272,0,976,22695,32612
20,OAXACA,323,SAN PEDRO QUIATONI,6,15,185,734,122,104,679,67,60,1911,81,1,1,1,3,0,16,0,2,79,47,7,16,11,28,3,185,4343,7217
20,OAXACA,324,SAN PEDRO SOCHIAPAM,3,6,80,425,34,21,63,33,42,809,13,2,2,1,0,3,4,1,1,8,7,0,3,2,12,0,82,1648,3044
20,OAXACA,325,SAN PEDRO TAPANATEPEC,9,20,452,1553,89,72,300,101,45,4383,120,6,2,3,1,5,19,2,0,51,15,2,28,0,117,10,320,7696,10080
20,OAXACA,326,SAN PEDRO TAVICHE,1,2,61,100,17,10,26,5,5,89,4,0,0,1,0,1,1,0,0,1,1,1,2,0,1,0,23,349,842
20,OAXACA,327,SAN PEDRO TEOZACOALCO,1,2,23,79,18,3,79,2,2,270,14,0,1,0,0,1,2,0,0,23,10,3,2,1,2,0,33,568,937
20,OAXACA,328,SAN PEDRO TEUTILA,3,6,67,374,35,6,80,15,22,1266,34,4,0,0,0,8,7,2,0,26,13,3,9,0,14,0,56,2041,2997
20,OAXACA,329,SAN PEDRO TIDAA,2,2,12,21,7,3,87,7,4,117,5,1,2,0,0,1,3,0,0,9,7,0,2,0,0,0,17,305,585
20,OAXACA,330,SAN PEDRO TOPILTEPEC,1,2,9,37,4,2,27,1,2,91,2,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,12,192,280
20,OAXACA,331,SAN PEDRO TOTOLAPAM,3,4,105,81,29,15,148,16,9,627,20,1,3,2,3,1,1,0,3,26,12,2,2,0,11,0,24,1141,2305
20,OAXACA,332,VILLA DE TUTUTEPEC,21,59,501,2570,269,168,992,206,592,13117,597,23,15,6,6,149,74,88,14,598,149,37,199,14,204,11,770,21369,33442
20,OAXACA,333,SAN PEDRO Y SAN PABLO AYUTLA,4,8,114,229,47,18,398,28,25,1103,25,2,5,0,0,3,4,3,0,87,42,5,8,1,28,5,116,2296,3661
20,OAXACA,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,5,8,96,422,21,57,142,19,10,1287,41,4,1,3,0,13,30,1,0,47,23,3,20,1,38,0,57,2336,3205
20,OAXACA,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,7,7,96,138,38,6,52,10,14,427,34,4,1,3,1,2,1,0,0,29,8,1,9,2,14,0,24,914,1431
20,OAXACA,336,SAN PEDRO YANERI,1,2,16,40,16,4,32,5,6,252,10,0,1,0,0,0,1,0,0,16,2,0,4,0,4,0,12,421,668
20,OAXACA,337,SAN PEDRO YOLOX,2,5,65,138,36,16,111,27,18,564,27,1,1,0,1,1,2,0,0,20,4,0,3,1,1,0,36,1073,1675
20,OAXACA,338,SAN PEDRO YUCUNAMA,1,1,10,42,3,2,6,1,1,37,3,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,6,117,173
20,OAXACA,339,SAN RAYMUNDO JALPAN,1,3,87,96,14,2,55,5,6,770,32,2,3,1,0,1,6,1,0,19,9,2,5,0,48,0,32,1196,1820
20,OAXACA,340,SAN SEBASTIAN ABASOLO,1,3,65,148,15,6,104,2,7,349,23,0,2,1,0,0,3,0,0,32,6,1,7,0,10,0,18,799,1492
20,OAXACA,341,SAN SEBASTIAN COATLAN,2,4,200,467,8,15,64,8,12,377,21,0,3,2,0,9,20,1,0,15,7,3,0,0,11,0,44,1287,1924
20,OAXACA,342,SAN SEBASTIAN IXCAPA,4,7,32,652,243,1,42,9,8,1160,24,3,2,1,1,2,3,0,0,23,9,0,4,2,9,0,38,2268,2978
20,OAXACA,343,SAN SEBASTIAN NICANANDUTA,1,2,35,60,27,10,56,7,12,177,6,1,0,1,0,1,1,1,0,19,7,0,0,0,5,0,15,441,1204
20,OAXACA,344,SAN SEBASTIAN RIO HONDO,3,5,119,427,17,13,138,18,16,793,75,0,0,2,0,1,7,1,2,32,7,0,15,1,17,1,59,1761,2669
20,OAXACA,345,SAN SEBASTIAN TECOMAXTLAHUACA,9,12,155,289,83,46,146,34,27,2039,67,11,6,2,2,2,12,1,1,83,12,5,23,2,43,2,131,3224,6104
20,OAXACA,346,SAN SEBASTIAN TEITIPAC,1,3,48,100,15,10,122,10,6,428,20,0,3,1,0,3,3,0,0,26,12,2,4,0,15,0,24,852,1655
20,OAXACA,347,SAN SEBASTIAN TUTLA,7,20,826,979,40,38,367,39,31,5140,92,30,7,8,0,26,34,4,1,236,47,3,31,2,491,2,93,8567,12501
20,OAXACA,348,SAN SIMON ALMOLONGAS,2,4,137,187,13,22,53,9,17,575,13,3,5,2,0,2,3,0,0,10,7,3,7,0,13,0,67,1148,2231
20,OAXACA,349,SAN SIMON ZAHUATLAN,1,4,28,541,130,23,67,11,15,147,4,2,3,0,4,9,18,1,0,10,4,0,2,0,6,0,107,1132,2407
20,OAXACA,350,SAN VICENTE COATLAN,2,5,138,86,51,13,65,7,17,242,17,0,3,0,1,0,0,0,0,1,4,0,0,2,2,0,75,724,2799
20,OAXACA,351,SAN VICENTE LACHIXIO,1,4,32,108,196,31,80,19,25,603,13,1,2,0,1,1,0,0,0,6,5,0,2,1,8,0,60,1194,2027
20,OAXACA,352,SAN VICENTE NUÑU,1,1,45,88,4,2,9,2,1,43,1,0,0,1,0,1,4,0,0,1,2,0,1,0,2,0,9,216,375
20,OAXACA,353,SANTA ANA,1,3,119,140,17,17,58,9,19,311,14,2,2,0,0,5,4,1,1,22,9,1,3,0,13,0,57,824,1607
20,OAXACA,354,SANTA ANA ATEIXTLAHUACA,1,1,8,33,5,0,14,2,5,96,5,0,0,0,0,2,2,1,0,8,6,0,0,0,0,0,9,196,323
20,OAXACA,355,SANTA ANA CUAUHTEMOC,1,1,4,45,5,0,18,2,9,203,8,0,2,0,1,4,3,2,0,16,4,0,0,0,0,0,24,350,497
20,OAXACA,356,SANTA ANA DEL VALLE,2,3,42,76,9,5,85,5,4,411,6,0,2,0,0,0,0,0,0,19,19,3,10,0,13,0,24,733,1676
20,OAXACA,357,SANTA ANA TAVELA,1,1,30,93,11,7,37,5,3,86,13,0,0,0,0,2,8,0,0,13,5,1,5,1,3,0,24,347,626
20,OAXACA,358,SANTA ANA TLAPACOYAN,2,3,263,65,34,5,40,6,8,449,18,5,11,2,0,1,1,0,1,22,3,3,3,0,14,1,44,999,1657
20,OAXACA,359,SANTA ANA YARENI,1,1,20,27,20,7,50,9,7,133,10,0,1,0,0,1,0,0,0,3,6,0,2,0,2,0,18,316,657
20,OAXACA,360,SANTA ANA ZEGACHE,2,5,79,117,582,21,132,22,248,748,29,2,8,0,1,6,4,4,5,16,1,5,6,0,42,0,82,2160,2933
20,OAXACA,361,SANTA CATALINA QUIERI,1,1,13,6,5,3,27,3,18,293,11,0,0,0,0,0,0,0,0,8,2,0,4,0,1,0,15,409,662
20,OAXACA,362,SANTA CATARINA CUIXTLA,1,2,65,76,11,3,45,1,8,336,16,0,1,1,0,0,1,0,0,11,3,0,7,0,14,0,30,629,1107
20,OAXACA,363,SANTA CATARINA IXTEPEJI,4,4,61,232,11,4,117,9,8,558,21,2,1,0,1,2,4,0,0,34,15,3,6,2,20,0,23,1134,2040
20,OAXACA,364,SANTA CATARINA JUQUILA,7,24,630,1126,146,99,2360,72,39,3788,73,12,14,4,1,13,49,1,1,107,118,16,8,3,71,0,309,9060,11364
20,OAXACA,365,SANTA CATARINA LACHATAO,3,3,27,140,5,13,66,4,9,343,9,1,0,1,0,5,5,0,0,9,2,0,2,0,1,0,18,660,996
20,OAXACA,366,SANTA CATARINA LOXICHA,2,4,14,188,17,12,108,18,13,669,43,1,2,0,0,0,4,1,1,25,4,2,9,0,6,0,52,1189,2361
20,OAXACA,367,SANTA CATARINA MECHOACAN,2,4,42,542,169,19,45,13,16,834,18,3,1,0,1,4,5,0,0,33,9,0,10,5,7,1,100,1877,2918
20,OAXACA,368,SANTA CATARINA MINAS,2,2,65,82,44,8,59,9,6,458,14,1,3,0,0,1,1,1,0,30,10,0,5,0,28,0,19,844,1379
20,OAXACA,369,SANTA CATARINA QUIANE,1,3,76,126,18,9,68,10,7,584,18,3,2,0,0,4,2,0,0,27,9,3,9,0,34,0,40,1049,1589
20,OAXACA,370,SANTA CATARINA QUIOQUITANI,1,1,10,3,8,0,11,0,6,184,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,231,334
20,OAXACA,371,SANTA CATARINA TAYATA,1,2,16,60,26,4,19,3,1,164,7,1,0,0,0,3,1,0,0,6,1,0,4,0,7,0,7,330,504
20,OAXACA,372,SANTA CATARINA TICUA,2,2,21,34,53,3,28,9,4,305,7,2,0,0,0,0,2,0,0,9,7,1,1,0,8,0,33,527,730
20,OAXACA,373,SANTA CATARINA YOSONOTU,3,4,3,16,70,4,50,4,5,488,4,0,0,0,3,0,0,0,0,28,5,0,1,0,2,0,38,721,1106
20,OAXACA,374,SANTA CATARINA ZAPOQUILA,1,1,11,72,9,3,15,1,0,75,5,2,0,0,0,1,2,0,0,8,3,0,2,0,2,0,6,217,349
20,OAXACA,375,SANTA CRUZ ACATEPEC,1,2,11,119,207,2,29,5,12,209,12,0,1,0,0,5,0,2,0,5,2,0,1,0,5,0,46,673,992
20,OAXACA,376,SANTA CRUZ AMILPAS,4,14,545,546,47,28,282,120,91,3784,135,16,3,5,5,10,7,3,1,150,33,11,32,2,288,3,127,6274,8670
20,OAXACA,377,SANTA CRUZ DE BRAVO,1,1,8,57,3,0,5,3,0,82,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,6,169,293
20,OAXACA,378,SANTA CRUZ ITUNDUJIA,8,16,99,1439,550,73,642,21,25,2218,111,7,4,0,3,3,22,1,1,35,27,3,20,3,122,0,363,5792,7571
20,OAXACA,379,SANTA CRUZ MIXTEPEC,3,5,113,194,72,6,84,21,17,878,30,2,12,1,1,0,4,0,0,27,8,4,15,1,28,0,68,1586,2662
20,OAXACA,380,SANTA CRUZ NUNDACO,1,4,16,64,42,12,101,14,7,856,28,0,1,0,0,1,2,0,0,37,23,3,9,0,9,0,41,1266,2091
20,OAXACA,381,SANTA CRUZ PAPALUTLA,1,3,37,124,19,4,57,4,6,501,9,0,0,0,0,0,3,0,0,18,16,0,2,0,17,0,14,831,1528
20,OAXACA,382,SANTA CRUZ TACACHE DE MINA,3,5,37,469,332,5,56,4,7,508,22,1,3,0,1,5,0,0,0,9,5,1,1,2,9,0,38,1515,2053
20,OAXACA,383,SANTA CRUZ TACAHUA,1,2,8,45,16,2,32,6,4,335,6,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,21,489,850
20,OAXACA,384,SANTA CRUZ TAYATA,1,2,12,54,7,1,24,1,2,131,5,0,1,0,0,1,3,0,0,5,0,0,0,0,5,0,10,262,430
20,OAXACA,385,SANTA CRUZ XITLA,3,6,142,278,16,15,95,15,21,889,28,3,0,0,0,3,3,0,0,11,1,2,8,0,15,0,62,1607,3431
20,OAXACA,386,SANTA CRUZ XOXOCOTLAN,20,99,3176,3785,2475,284,2622,247,149,28772,722,172,118,23,24,67,71,4,11,893,316,65,161,76,1900,20,918,47071,65372
20,OAXACA,387,SANTA CRUZ ZENZONTEPEC,8,20,220,361,412,81,258,73,115,3439,73,5,8,1,1,6,13,0,1,89,40,7,26,5,20,0,359,5613,11270
20,OAXACA,388,SANTA GERTRUDIS,3,5,108,484,55,7,60,15,8,874,14,0,0,0,0,1,4,2,0,10,1,0,4,2,96,0,67,1812,2438
20,OAXACA,389,SANTA INES DEL MONTE,1,4,57,115,84,18,107,7,11,428,16,5,2,0,0,1,2,0,0,10,12,0,7,3,9,0,64,958,1712
20,OAXACA,390,SANTA INES YATZECHE,1,2,31,86,27,2,13,4,3,109,3,0,1,0,0,0,0,0,0,4,1,1,4,0,2,0,17,308,827
20,OAXACA,391,SANTA INES DE ZARAGOZA,3,3,35,259,25,7,65,3,6,148,4,1,1,0,0,6,4,1,0,10,5,0,1,0,6,0,12,599,1177
20,OAXACA,392,SANTA LUCIA DEL CAMINO,23,64,2258,2831,302,179,1527,133,106,16285,432,81,28,9,5,55,78,8,4,667,235,15,96,2,1329,2,460,27127,38778
